,Edad,Sexo,Número_hijos,Nivel_educación,Estado_civil,Renta,Estado_laboral,Conocimiento_financiero,Patrimonio,Tolerancia_riesgo,Perfil_inversor
3407,2,1,4,0,0,1,0,0,1,2.5809999999999995,1
3408,2,0,3,0,1,4,1,1,4,3.2586999999999997,2
3409,2,1,2,2,0,3,1,1,3,3.3467,3
3410,2,1,2,1,0,2,1,0,2,2.7994,2
3411,2,1,5,0,0,2,1,1,2,3.1218,2
3412,2,1,1,0,1,2,1,1,2,2.8733999999999997,2
3413,2,0,4,2,1,3,1,1,3,3.2268,2
3414,2,1,1,2,0,1,0,0,1,2.7664999999999993,2
3415,2,1,4,2,0,2,1,0,2,2.7364,2
3416,2,0,1,0,1,5,1,0,5,2.9051999999999993,2
3417,2,0,4,2,1,4,1,0,4,2.7843,2
3418,2,1,0,1,1,3,1,1,3,2.9832999999999994,2
3419,2,1,3,0,1,3,1,1,3,2.8237999999999994,2
3420,2,1,1,2,1,2,1,1,2,2.9254,2
3421,2,1,3,0,0,2,1,1,2,3.2108,2
3422,2,0,3,1,1,3,1,1,3,3.2452999999999994,2
3423,2,1,4,0,1,2,1,1,2,2.7399,2
3424,2,1,5,2,0,2,1,0,2,2.6919,1
3425,2,1,2,0,0,2,1,1,2,3.2553,2
3426,2,0,2,2,1,3,1,0,3,2.8339,2
3427,2,0,3,1,0,5,1,0,5,3.2685999999999993,2
3428,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3429,2,0,5,4,1,5,1,1,5,3.3130999999999995,2
3430,2,0,5,2,0,4,1,1,4,3.6481,3
3431,2,1,2,0,0,2,1,1,2,3.2553,2
3432,2,1,2,0,1,2,1,0,2,2.347,1
3433,2,0,3,1,0,5,1,1,5,3.7504999999999993,3
3434,2,0,5,1,1,6,1,1,6,3.2744999999999997,2
3435,1,0,0,1,1,2,1,0,2,2.841,2
3436,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
3437,2,0,2,2,1,5,1,1,5,3.3945999999999996,3
3438,2,1,1,2,1,2,1,1,2,2.9254,2
3439,2,0,1,0,1,4,1,0,4,2.8657999999999997,2
3440,2,1,2,0,0,2,1,1,2,3.2553,2
3441,2,0,3,2,0,4,1,0,4,3.2552,2
3442,2,1,3,2,1,2,1,0,2,2.3545,1
3443,2,0,1,4,0,5,1,0,5,3.4355999999999995,3
3444,2,0,4,1,1,4,1,0,4,2.7582999999999998,2
3445,2,1,5,4,0,3,1,0,3,2.7832999999999997,2
3446,2,0,2,2,1,5,1,0,5,2.9126999999999996,2
3447,2,0,2,0,1,3,1,0,3,2.7819,2
3448,2,0,2,0,1,3,1,0,3,2.7819,2
3449,2,1,2,2,0,2,1,1,2,3.3073,2
3450,2,1,3,0,0,2,1,0,2,2.7289,2
3451,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
3452,2,0,3,2,0,4,1,1,4,3.7371,3
3453,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
3454,2,1,2,1,0,2,1,0,2,2.7994,2
3455,2,0,3,2,1,4,1,0,4,2.8287999999999998,2
3456,2,0,3,2,1,6,1,0,6,2.9076,2
3457,2,1,1,4,1,3,1,1,3,3.0167999999999995,2
3458,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
3459,2,0,4,2,0,6,1,1,6,3.7714000000000003,3
3460,2,1,2,0,1,2,1,0,2,2.347,1
3461,2,0,5,4,1,2,1,0,2,2.713,1
3462,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
3463,2,0,0,0,0,4,1,1,4,3.8186,3
3464,2,1,3,1,0,2,1,1,2,3.2367999999999997,2
3465,2,0,1,2,0,4,1,0,4,3.3442,2
3466,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
3467,2,0,1,4,1,4,1,1,4,3.4516999999999998,3
3468,2,0,3,2,1,6,1,0,6,2.9076,2
3469,2,0,2,0,0,5,1,0,5,3.2870999999999997,2
3470,2,1,1,0,0,1,0,1,1,3.1963999999999992,2
3471,2,0,0,2,1,2,1,0,2,2.8835,2
3472,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
3473,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
3474,2,0,5,1,0,5,1,0,5,3.1795999999999993,2
3475,2,0,2,2,1,6,1,0,6,2.9521,2
3476,2,1,0,2,0,2,1,0,2,2.9144,2
3477,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
3478,2,0,2,1,1,5,1,0,5,2.8866999999999994,2
3479,2,1,3,2,1,1,0,0,1,2.251099999999999,1
3480,2,1,3,2,1,2,1,0,2,2.3545,1
3481,2,1,2,0,0,2,1,1,2,3.2553,2
3482,2,1,3,3,0,2,1,1,2,3.2887999999999997,2
3483,2,0,3,3,0,3,1,0,3,3.2417999999999996,2
3484,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
3485,2,1,4,4,0,1,0,1,1,3.1668999999999996,2
3486,2,0,5,0,1,5,1,0,5,2.7271999999999994,1
3487,2,1,5,2,0,2,1,0,2,2.6919,1
3488,2,0,2,0,1,4,1,0,4,2.8213,2
3489,2,0,4,2,1,4,1,1,4,3.2662,2
3490,2,1,1,2,1,2,1,0,2,2.4435,1
3491,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
3492,2,0,4,1,0,4,1,0,4,3.1847,2
3493,2,0,5,4,1,4,1,0,4,2.7918,2
3494,2,0,1,0,0,6,1,0,6,3.371,3
3495,2,0,1,0,0,4,1,0,4,3.2922,2
3496,2,0,1,2,1,6,1,0,6,2.9966,2
3497,2,0,4,0,1,4,1,0,4,2.7323,2
3498,2,1,4,0,0,2,1,0,2,2.6844,1
3499,2,0,3,0,1,4,1,0,4,2.7767999999999997,2
3500,2,0,1,1,1,6,1,0,6,2.9705999999999997,2
3501,2,0,3,2,0,2,1,1,2,3.6583,3
3502,2,0,3,1,0,5,1,0,5,3.2685999999999993,2
3503,2,0,3,1,1,4,1,0,4,2.8027999999999995,2
3504,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3505,2,0,2,1,1,3,1,0,3,2.8078999999999996,2
3506,2,0,0,2,1,5,1,0,5,3.0016999999999996,2
3507,2,0,1,2,1,2,1,0,2,2.839,2
3508,2,0,4,2,1,4,1,0,4,2.7843,2
3509,2,1,0,0,1,3,1,1,3,2.9572999999999996,2
3510,2,1,4,0,0,3,1,1,3,3.2056999999999998,2
3511,2,1,3,0,1,1,0,1,1,2.680999999999999,1
3512,2,1,1,0,1,1,0,1,1,2.769999999999999,2
3513,2,1,0,2,1,2,1,1,2,2.9699,2
3514,2,1,4,0,1,2,1,0,2,2.258,1
3515,2,1,5,2,1,3,1,1,3,2.7867999999999995,2
3516,2,0,4,2,1,3,1,1,3,3.2268,2
3517,2,1,3,2,1,1,0,1,1,2.732999999999999,2
3518,2,1,2,2,0,2,1,1,2,3.3073,2
3519,2,0,1,0,1,5,1,0,5,2.9051999999999993,2
3520,2,0,0,0,0,6,1,1,6,3.8974,3
3521,2,0,1,2,0,4,1,1,4,3.8261,3
3522,2,1,3,2,1,2,1,0,2,2.3545,1
3523,2,0,2,0,1,3,1,1,3,3.2638,2
3524,2,1,4,0,1,1,0,0,1,2.1545999999999994,1
3525,2,0,2,2,0,3,1,0,3,3.2603,2
3526,2,1,1,1,1,2,1,1,2,2.8993999999999995,2
3527,2,0,3,1,1,6,1,0,6,2.8815999999999997,2
3528,2,1,1,0,1,1,0,1,1,2.769999999999999,2
3529,2,0,4,2,0,3,1,0,3,3.1713,2
3530,2,0,4,1,1,4,1,1,4,3.2401999999999997,2
3531,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3532,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
3533,2,0,4,0,0,3,1,0,3,3.1193,2
3534,2,0,1,2,1,4,1,1,4,3.3996999999999997,3
3535,2,0,2,2,1,6,1,0,6,2.9521,2
3536,2,0,1,1,1,2,1,0,2,2.8129999999999997,2
3537,1,1,2,2,1,2,1,0,2,2.3825000000000003,1
3538,2,0,3,2,1,5,1,1,5,3.3500999999999994,3
3539,2,1,4,2,0,2,1,1,2,3.2183,2
3540,2,1,1,2,1,3,1,0,3,2.4828999999999994,1
3541,2,0,3,4,0,6,1,1,6,3.8679,3
3542,2,0,1,0,1,3,1,0,3,2.8263999999999996,2
3543,2,1,5,2,1,2,1,0,2,2.2655,1
3544,2,0,3,3,0,5,1,0,5,3.3205999999999993,2
3545,2,0,3,1,1,3,1,1,3,3.2452999999999994,2
3546,2,1,0,2,1,1,0,1,1,2.8664999999999994,2
3547,2,1,2,2,1,2,1,1,2,2.8809,2
3548,2,0,4,2,1,6,1,1,6,3.345,3
3549,2,1,1,2,1,2,1,0,2,2.4435,1
3550,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
3551,2,1,1,2,0,2,1,0,2,2.8699,2
3552,2,0,1,2,0,5,1,1,5,3.8654999999999995,3
3553,2,1,0,2,1,1,0,1,1,2.8664999999999994,2
3554,2,0,3,3,1,4,1,1,4,3.3366999999999996,2
3555,2,0,2,1,1,3,1,1,3,3.2897999999999996,2
3556,2,0,3,0,0,5,1,1,5,3.7244999999999995,3
3557,2,1,2,2,1,3,1,1,3,2.9202999999999997,2
3558,2,0,1,0,0,6,1,0,6,3.371,3
3559,2,0,3,1,0,4,1,1,4,3.7110999999999996,3
3560,2,0,5,0,0,5,1,0,5,3.1535999999999995,2
3561,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
3562,2,1,3,1,0,2,1,1,2,3.2367999999999997,2
3563,2,0,3,2,0,3,1,1,3,3.6976999999999998,3
3564,2,1,1,2,1,3,1,1,3,2.9647999999999994,2
3565,2,0,1,2,1,1,0,0,1,2.7355999999999994,2
3566,2,1,4,0,0,3,1,0,3,2.7237999999999998,1
3567,2,1,2,2,1,2,1,0,2,2.399,1
3568,2,0,2,2,0,5,1,1,5,3.8209999999999997,3
3569,2,0,1,2,1,5,1,1,5,3.4390999999999994,3
3570,2,0,3,2,0,5,1,1,5,3.7764999999999995,3
3571,2,1,2,2,0,2,1,0,2,2.8254,2
3572,2,0,2,1,1,4,1,1,4,3.3291999999999997,2
3573,2,1,2,4,1,3,1,0,3,2.4903999999999997,1
3574,2,1,3,1,0,2,1,1,2,3.2367999999999997,2
3575,2,1,0,2,1,2,1,1,2,2.9699,2
3576,2,1,4,4,0,2,1,0,2,2.7884,2
3577,2,1,3,1,0,1,0,0,1,2.651499999999999,1
3578,2,0,2,1,0,3,1,0,3,3.2342999999999997,2
3579,2,1,3,2,1,2,1,0,2,2.3545,1
3580,2,1,4,0,0,3,1,0,3,2.7237999999999998,1
3581,2,1,4,0,1,2,1,1,2,2.7399,2
3582,2,0,5,1,1,4,1,0,4,2.7137999999999995,1
3583,2,0,4,3,0,4,1,1,4,3.7186,3
3584,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3585,2,1,5,0,1,2,1,0,2,2.2135,1
3586,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
3587,2,1,3,0,0,2,1,0,2,2.7289,2
3588,2,1,2,2,0,3,1,0,3,2.8648,2
3589,2,0,1,2,1,4,1,1,4,3.3996999999999997,3
3590,1,0,3,2,1,5,1,1,5,3.3335999999999997,2
3591,2,0,1,2,1,5,1,0,5,2.9571999999999994,2
3592,2,1,2,3,0,2,1,1,2,3.3333,2
3593,2,0,3,4,0,4,1,0,4,3.3072,2
3594,2,0,4,0,1,1,0,1,1,3.0319999999999996,2
3595,2,0,2,4,1,4,1,0,4,2.9253,2
3596,2,0,1,2,1,4,1,0,4,2.9177999999999997,2
3597,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
3598,2,0,3,1,1,5,1,0,5,2.842199999999999,2
3599,2,1,0,1,0,3,1,0,3,2.9277999999999995,2
3600,2,0,2,0,1,6,1,0,6,2.9001,2
3601,2,0,2,0,1,3,1,0,3,2.7819,2
3602,2,0,3,2,0,3,1,0,3,3.2157999999999998,2
3603,2,1,1,0,1,2,1,1,2,2.8733999999999997,2
3604,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
3605,2,0,4,3,1,4,1,1,4,3.2922,2
3606,2,0,4,0,1,6,1,1,6,3.293,2
3607,2,0,3,1,1,6,1,0,6,2.8815999999999997,2
3608,2,1,3,0,0,2,1,0,2,2.7289,2
3609,2,0,1,0,1,1,0,0,1,2.6835999999999993,1
3610,2,0,2,0,0,4,1,0,4,3.2477,2
3611,2,0,3,2,1,3,1,1,3,3.2712999999999997,2
3612,2,1,3,0,1,3,1,1,3,2.8237999999999994,2
3613,1,0,0,2,1,2,1,0,2,2.8670000000000004,2
3614,2,0,3,1,1,5,1,0,5,2.842199999999999,2
3615,2,1,5,1,1,2,1,0,2,2.2394999999999996,1
3616,2,1,4,2,0,2,1,1,2,3.2183,2
3617,2,0,3,4,0,6,1,1,6,3.8679,3
3618,2,1,5,2,0,2,1,0,2,2.6919,1
3619,2,0,1,2,1,2,1,1,2,3.3209,2
3620,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
3621,2,0,2,1,1,5,1,0,5,2.8866999999999994,2
3622,2,0,2,0,0,5,1,1,5,3.7689999999999997,3
3623,2,1,2,0,0,1,0,0,1,2.6699999999999995,1
3624,2,1,4,3,1,2,1,0,2,2.336,1
3625,2,1,3,2,1,2,1,0,2,2.3545,1
3626,2,1,3,2,1,2,1,0,2,2.3545,1
3627,2,1,4,2,0,2,1,0,2,2.7364,2
3628,2,0,3,0,1,4,1,0,4,2.7767999999999997,2
3629,2,0,3,1,0,4,1,0,4,3.2291999999999996,2
3630,2,1,2,4,1,3,1,0,3,2.4903999999999997,1
3631,2,0,3,0,1,4,1,1,4,3.2586999999999997,2
3632,2,0,4,2,0,5,1,1,5,3.7319999999999998,3
3633,1,1,1,1,1,1,0,1,1,2.779499999999999,2
3634,2,1,3,2,0,2,1,0,2,2.7809,2
3635,2,1,4,2,0,2,1,1,2,3.2183,2
3636,2,0,2,4,1,5,1,1,5,3.4465999999999997,3
3637,2,1,4,2,0,3,1,0,3,2.7758,2
3638,2,1,1,0,1,2,1,1,2,2.8733999999999997,2
3639,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
3640,2,0,2,2,1,4,1,0,4,2.8733,2
3641,2,0,2,2,1,6,1,0,6,2.9521,2
3642,2,0,4,0,0,4,1,1,4,3.6406,3
3643,2,1,3,1,0,1,0,0,1,2.651499999999999,1
3644,2,1,3,2,1,2,1,0,2,2.3545,1
3645,2,0,2,3,0,3,1,0,3,3.2862999999999998,2
3646,2,0,4,0,1,5,1,1,5,3.2535999999999996,2
3647,2,1,3,1,0,2,1,1,2,3.2367999999999997,2
3648,2,1,3,1,1,2,1,1,2,2.8103999999999996,2
3649,2,0,1,2,1,3,1,0,3,2.8783999999999996,2
3650,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
3651,2,1,2,2,1,1,0,1,1,2.7774999999999994,2
3652,2,0,4,0,1,3,1,1,3,3.1748,2
3653,2,1,2,2,0,3,1,0,3,2.8648,2
3654,2,0,2,2,1,4,1,0,4,2.8733,2
3655,2,0,4,0,0,5,1,0,5,3.1980999999999997,2
3656,2,0,3,1,1,5,1,0,5,2.842199999999999,2
3657,1,1,0,3,1,1,0,0,1,2.3940999999999995,1
3658,2,0,3,1,1,5,1,0,5,2.842199999999999,2
3659,2,0,1,4,0,5,1,0,5,3.4355999999999995,3
3660,2,1,1,0,1,2,1,0,2,2.3914999999999997,1
3661,2,0,1,0,1,6,1,0,6,2.9446,2
3662,2,0,1,2,0,2,1,0,2,3.2654,2
3663,2,0,3,1,1,5,1,0,5,2.842199999999999,2
3664,2,1,1,0,1,2,1,0,2,2.3914999999999997,1
3665,2,0,1,1,1,5,1,0,5,2.931199999999999,2
3666,2,0,3,0,0,3,1,1,3,3.6456999999999997,3
3667,2,1,5,0,1,2,1,0,2,2.2135,1
3668,2,0,3,2,1,6,1,1,6,3.3895,3
3669,2,0,1,0,0,4,1,0,4,3.2922,2
3670,2,0,0,0,0,5,1,0,5,3.3760999999999997,3
3671,2,1,3,1,1,3,1,0,3,2.3678999999999992,1
3672,2,1,3,1,1,1,0,1,1,2.706999999999999,1
3673,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
3674,2,0,1,1,1,4,1,1,4,3.3736999999999995,3
3675,2,1,3,0,1,3,1,0,3,2.3418999999999994,1
3676,2,1,3,0,0,1,0,1,1,3.1073999999999993,2
3677,2,1,3,0,0,2,1,0,2,2.7289,2
3678,2,0,3,0,0,6,1,0,6,3.282,2
3679,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
3680,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3681,2,1,4,0,1,2,1,0,2,2.258,1
3682,2,0,0,2,1,5,1,1,5,3.4835999999999996,3
3683,2,0,0,3,1,4,1,1,4,3.4701999999999997,3
3684,2,0,3,1,1,5,1,0,5,2.842199999999999,2
3685,2,0,2,1,1,6,1,1,6,3.408,3
3686,2,1,3,2,1,2,1,1,2,2.8364,2
3687,2,0,2,0,1,5,1,1,5,3.3425999999999996,2
3688,2,0,4,1,0,4,1,0,4,3.1847,2
3689,2,0,1,0,1,4,1,1,4,3.3476999999999997,3
3690,2,0,5,0,1,4,1,0,4,2.6877999999999997,1
3691,2,0,4,2,1,5,1,0,5,2.8236999999999997,2
3692,2,1,3,3,1,2,1,1,2,2.8623999999999996,2
3693,2,1,2,2,1,1,0,1,1,2.7774999999999994,2
3694,2,1,2,2,1,2,1,1,2,2.8809,2
3695,2,0,4,0,1,5,1,0,5,2.7716999999999996,2
3696,2,1,0,2,1,1,0,0,1,2.3845999999999994,1
3697,2,1,1,2,0,2,1,0,2,2.8699,2
3698,2,0,0,3,1,3,1,0,3,2.9488999999999996,2
3699,2,1,0,2,1,1,0,1,1,2.8664999999999994,2
3700,1,1,1,1,0,1,0,0,1,2.7239999999999993,1
3701,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
3702,1,1,2,1,1,2,1,0,2,2.3565,1
3703,2,1,1,2,1,2,1,0,2,2.4435,1
3704,2,1,4,2,1,2,1,0,2,2.31,1
3705,2,1,2,0,0,2,1,0,2,2.7734,2
3706,2,0,3,4,1,4,1,0,4,2.8808,2
3707,2,1,2,0,0,2,1,0,2,2.7734,2
3708,2,0,3,0,1,4,1,0,4,2.7767999999999997,2
3709,2,1,2,1,0,2,1,0,2,2.7994,2
3710,2,0,2,2,0,4,1,1,4,3.7816,3
3711,2,0,3,1,0,5,1,1,5,3.7504999999999993,3
3712,2,0,1,1,1,4,1,1,4,3.3736999999999995,3
3713,2,0,2,1,0,5,1,1,5,3.7949999999999995,3
3714,2,0,2,0,0,5,1,0,5,3.2870999999999997,2
3715,2,0,2,2,0,3,1,0,3,3.2603,2
3716,2,0,0,0,1,5,1,1,5,3.4315999999999995,3
3717,2,0,1,1,1,4,1,1,4,3.3736999999999995,3
3718,2,1,3,3,1,2,1,0,2,2.3804999999999996,1
3719,2,1,3,1,0,2,1,0,2,2.7548999999999997,2
3720,2,0,1,2,0,4,1,0,4,3.3442,2
3721,2,1,4,0,0,1,0,0,1,2.5809999999999995,1
3722,2,1,4,2,0,2,1,0,2,2.7364,2
3723,2,0,4,0,1,4,1,1,4,3.2142,2
3724,2,1,4,2,1,1,0,0,1,2.2065999999999995,1
3725,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
3726,2,1,2,0,1,2,1,0,2,2.347,1
3727,2,1,4,3,0,2,1,0,2,2.7624,2
3728,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
3729,2,0,1,1,1,5,1,1,5,3.413099999999999,3
3730,2,1,4,3,1,1,0,1,1,2.7144999999999992,1
3731,2,0,2,2,1,6,1,0,6,2.9521,2
3732,2,0,0,2,1,3,1,0,3,2.9229,2
3733,2,0,0,1,1,3,1,0,3,2.8968999999999996,2
3734,2,0,5,2,1,3,1,0,3,2.7003999999999997,1
3735,2,0,5,2,1,6,1,1,6,3.3005,2
3736,2,0,3,2,1,4,1,0,4,2.8287999999999998,2
3737,2,0,2,0,1,3,1,0,3,2.7819,2
3738,2,0,3,2,0,4,1,1,4,3.7371,3
3739,2,1,2,3,1,2,1,1,2,2.9069,2
3740,2,0,4,1,0,4,1,1,4,3.6666,3
3741,2,0,1,2,1,4,1,0,4,2.9177999999999997,2
3742,2,0,0,0,1,6,1,1,6,3.471,3
3743,2,1,4,0,1,2,1,0,2,2.258,1
3744,2,1,5,2,0,2,1,0,2,2.6919,1
3745,2,0,1,2,1,5,1,1,5,3.4390999999999994,3
3746,2,1,3,3,1,2,1,0,2,2.3804999999999996,1
3747,2,1,0,0,1,2,1,1,2,2.9179,2
3748,2,0,4,0,0,2,1,1,2,3.5618000000000003,3
3749,2,1,0,1,1,1,0,1,1,2.840499999999999,2
3750,2,0,1,0,0,6,1,1,6,3.8529,3
3751,2,0,4,2,1,5,1,0,5,2.8236999999999997,2
3752,2,1,5,3,0,2,1,1,2,3.1997999999999998,2
3753,2,0,4,2,0,6,1,1,6,3.7714000000000003,3
3754,2,1,3,2,1,2,1,1,2,2.8364,2
3755,2,1,2,2,1,1,0,0,1,2.2955999999999994,1
3756,2,1,1,4,0,2,1,1,2,3.4038,3
3757,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
3758,2,1,3,2,1,2,1,1,2,2.8364,2
3759,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
3760,2,1,3,2,0,1,0,0,1,2.6774999999999993,1
3761,2,0,3,0,0,2,1,0,2,3.1244,2
3762,2,0,0,1,1,3,1,1,3,3.3787999999999996,3
3763,2,0,1,2,0,4,1,1,4,3.8261,3
3764,2,1,1,1,1,3,1,0,3,2.456899999999999,1
3765,2,1,2,0,1,3,1,0,3,2.3863999999999996,1
3766,2,0,3,0,0,4,1,0,4,3.2032,2
3767,2,0,4,2,1,2,1,0,2,2.7055000000000002,1
3768,2,1,1,1,0,2,1,1,2,3.3257999999999996,2
3769,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
3770,2,0,2,0,1,4,1,0,4,2.8213,2
3771,2,0,3,1,1,4,1,0,4,2.8027999999999995,2
3772,2,0,4,2,1,6,1,0,6,2.8631,2
3773,2,1,3,2,0,2,1,1,2,3.2628,2
3774,2,1,3,2,0,2,1,1,2,3.2628,2
3775,2,0,2,0,0,5,1,1,5,3.7689999999999997,3
3776,2,1,1,2,1,2,1,0,2,2.4435,1
3777,2,1,4,0,1,1,0,1,1,2.6364999999999994,1
3778,2,1,3,4,1,3,1,0,3,2.4458999999999995,1
3779,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
3780,2,0,1,2,1,2,1,0,2,2.839,2
3781,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3782,2,1,3,2,1,2,1,0,2,2.3545,1
3783,2,1,2,0,1,2,1,0,2,2.347,1
3784,2,0,0,2,1,2,1,1,2,3.3654,3
3785,2,0,2,2,0,4,1,1,4,3.7816,3
3786,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
3787,2,0,2,1,1,3,1,0,3,2.8078999999999996,2
3788,2,1,4,2,0,2,1,0,2,2.7364,2
3789,2,1,2,1,0,1,0,1,1,3.1778999999999993,2
3790,2,1,2,4,0,1,0,1,1,3.2558999999999996,2
3791,2,1,0,2,0,2,1,0,2,2.9144,2
3792,2,1,1,0,0,2,1,1,2,3.2998,2
3793,2,0,3,4,1,4,1,0,4,2.8808,2
3794,2,0,3,2,1,4,1,0,4,2.8287999999999998,2
3795,2,1,1,2,1,2,1,1,2,2.9254,2
3796,2,0,2,0,1,3,1,1,3,3.2638,2
3797,2,1,2,2,1,2,1,1,2,2.8809,2
3798,2,1,1,0,1,2,1,0,2,2.3914999999999997,1
3799,2,0,4,3,0,4,1,0,4,3.2367,2
3800,2,1,2,4,0,2,1,1,2,3.3593,3
3801,2,1,2,0,0,1,0,1,1,3.1518999999999995,2
3802,2,0,1,0,1,3,1,1,3,3.3082999999999996,2
3803,2,1,2,2,1,2,1,1,2,2.8809,2
3804,2,0,2,2,0,4,1,0,4,3.2997,2
3805,2,1,3,2,1,2,1,1,2,2.8364,2
3806,2,0,4,2,1,6,1,0,6,2.8631,2
3807,2,0,2,0,1,6,1,1,6,3.382,3
3808,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
3809,2,1,5,0,0,2,1,0,2,2.6399,1
3810,2,0,3,1,0,4,1,0,4,3.2291999999999996,2
3811,2,1,3,2,1,1,0,0,1,2.251099999999999,1
3812,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
3813,2,0,2,0,1,4,1,0,4,2.8213,2
3814,2,0,4,0,0,4,1,1,4,3.6406,3
3815,2,1,4,0,1,3,1,1,3,2.7792999999999997,2
3816,2,0,1,1,1,4,1,0,4,2.8917999999999995,2
3817,2,1,3,0,0,2,1,0,2,2.7289,2
3818,2,0,1,4,1,5,1,0,5,3.0091999999999994,2
3819,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
3820,2,1,2,3,1,3,1,0,3,2.4643999999999995,1
3821,2,0,4,1,0,5,1,1,5,3.7059999999999995,3
3822,2,0,3,2,0,4,1,0,4,3.2552,2
3823,2,1,4,0,1,2,1,0,2,2.258,1
3824,2,0,2,2,1,5,1,1,5,3.3945999999999996,3
3825,2,1,0,2,1,2,1,0,2,2.488,1
3826,2,1,2,0,0,2,1,1,2,3.2553,2
3827,2,1,0,0,1,2,1,0,2,2.436,1
3828,2,0,5,0,1,3,1,0,3,2.6483999999999996,1
3829,2,1,4,1,1,2,1,0,2,2.284,1
3830,2,1,2,2,1,2,1,0,2,2.399,1
3831,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
3832,2,0,2,1,0,3,1,1,3,3.7161999999999997,3
3833,2,1,2,4,1,2,1,1,2,2.9329,2
3834,2,0,3,2,0,6,1,1,6,3.8159,3
3835,2,0,1,2,1,5,1,0,5,2.9571999999999994,2
3836,2,0,1,0,0,3,1,1,3,3.7346999999999997,3
3837,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
3838,2,0,1,4,1,4,1,0,4,2.9697999999999998,2
3839,2,0,3,1,0,5,1,1,5,3.7504999999999993,3
3840,2,0,2,0,1,5,1,0,5,2.8606999999999996,2
3841,2,0,2,0,0,4,1,0,4,3.2477,2
3842,2,1,1,1,1,2,1,0,2,2.4174999999999995,1
3843,2,1,4,0,1,3,1,0,3,2.2973999999999997,1
3844,2,0,4,3,0,3,1,0,3,3.1973,2
3845,2,1,4,2,1,1,0,0,1,2.2065999999999995,1
3846,2,1,3,0,0,2,1,0,2,2.7289,2
3847,2,0,2,1,0,6,1,0,6,3.3525,3
3848,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
3849,2,1,1,2,0,2,1,0,2,2.8699,2
3850,2,1,3,2,1,2,1,1,2,2.8364,2
3851,2,0,4,0,0,5,1,0,5,3.1980999999999997,2
3852,2,1,0,2,1,1,0,0,1,2.3845999999999994,1
3853,2,0,1,0,1,5,1,0,5,2.9051999999999993,2
3854,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
3855,2,0,1,2,0,5,1,1,5,3.8654999999999995,3
3856,2,1,3,3,1,2,1,0,2,2.3804999999999996,1
3857,2,1,5,0,1,2,1,0,2,2.2135,1
3858,2,1,2,0,1,2,1,0,2,2.347,1
3859,2,1,3,1,0,3,1,1,3,3.2761999999999993,2
3860,2,0,0,1,1,5,1,0,5,2.9756999999999993,2
3861,2,0,5,3,0,2,1,0,2,3.1134,2
3862,2,1,2,2,1,1,0,0,1,2.2955999999999994,1
3863,2,1,3,2,0,2,1,0,2,2.7809,2
3864,2,0,1,2,0,4,1,1,4,3.8261,3
3865,2,1,4,2,0,2,1,1,2,3.2183,2
3866,2,0,4,0,0,5,1,0,5,3.1980999999999997,2
3867,2,0,5,0,0,5,1,0,5,3.1535999999999995,2
